,CBSA Code,CBSA Title,Metropolitan/Micropolitan Statistical Area,Principal City Name,FIPS State Code,FIPS Place Code,STUSAB,State Name,STATENS,city_state,city_full_state,Miserable City,Happy City
562,44980,"Sunbury, PA",Micropolitan Statistical Area,Sunbury,42.0,75304.0,PA,Pennsylvania,1779798,"Sunbury, PA","Sunbury, Pennsylvania",False,False
563,47620,"Warren, PA",Micropolitan Statistical Area,Warren,42.0,81000.0,PA,Pennsylvania,1779798,"Warren, PA","Warren, Pennsylvania",False,False
564,48700,"Williamsport, PA",Metropolitan Statistical Area,Williamsport,42.0,85312.0,PA,Pennsylvania,1779798,"Williamsport, PA","Williamsport, Pennsylvania",False,False
565,49620,"York-Hanover, PA",Metropolitan Statistical Area,Hanover,42.0,32448.0,PA,Pennsylvania,1779798,"Hanover, PA","Hanover, Pennsylvania",False,False
566,49620,"York-Hanover, PA",Metropolitan Statistical Area,York,42.0,87048.0,PA,Pennsylvania,1779798,"York, PA","York, Pennsylvania",False,False
567,11180,"Ames, IA",Metropolitan Statistical Area,Ames,19.0,1855.0,IA,Iowa,1779785,"Ames, IA","Ames, Iowa",False,False
568,15460,"Burlington, IA-IL",Micropolitan Statistical Area,Burlington,19.0,9550.0,IA,Iowa,1779785,"Burlington, IA","Burlington, Iowa",False,False
569,16140,"Carroll, IA",Micropolitan Statistical Area,Carroll,19.0,11080.0,IA,Iowa,1779785,"Carroll, IA","Carroll, Iowa",False,False
570,16300,"Cedar Rapids, IA",Metropolitan Statistical Area,Cedar Rapids,19.0,12000.0,IA,Iowa,1779785,"Cedar Rapids, IA","Cedar Rapids, Iowa",False,False
571,17540,"Clinton, IA",Micropolitan Statistical Area,Clinton,19.0,14430.0,IA,Iowa,1779785,"Clinton, IA","Clinton, Iowa",False,False
572,19340,"Davenport-Moline-Rock Island, IA-IL",Metropolitan Statistical Area,Davenport,19.0,19000.0,IA,Iowa,1779785,"Davenport, IA","Davenport, Iowa",False,False
573,19780,"Des Moines-West Des Moines, IA",Metropolitan Statistical Area,Des Moines,19.0,21000.0,IA,Iowa,1779785,"Des Moines, IA","Des Moines, Iowa",False,False
574,19780,"Des Moines-West Des Moines, IA",Metropolitan Statistical Area,West Des Moines,19.0,83910.0,IA,Iowa,1779785,"West Des Moines, IA","West Des Moines, Iowa",False,False
575,20220,"Dubuque, IA",Metropolitan Statistical Area,Dubuque,19.0,22395.0,IA,Iowa,1779785,"Dubuque, IA","Dubuque, Iowa",False,False
576,21840,"Fairfield, IA",Micropolitan Statistical Area,Fairfield,19.0,26445.0,IA,Iowa,1779785,"Fairfield, IA","Fairfield, Iowa",False,False
577,22700,"Fort Dodge, IA",Micropolitan Statistical Area,Fort Dodge,19.0,28515.0,IA,Iowa,1779785,"Fort Dodge, IA","Fort Dodge, Iowa",False,False
578,22800,"Fort Madison-Keokuk, IA-IL-MO",Micropolitan Statistical Area,Fort Madison,19.0,28605.0,IA,Iowa,1779785,"Fort Madison, IA","Fort Madison, Iowa",False,False
579,22800,"Fort Madison-Keokuk, IA-IL-MO",Micropolitan Statistical Area,Keokuk,19.0,40845.0,IA,Iowa,1779785,"Keokuk, IA","Keokuk, Iowa",False,False
580,26980,"Iowa City, IA",Metropolitan Statistical Area,Iowa City,19.0,38595.0,IA,Iowa,1779785,"Iowa City, IA","Iowa City, Iowa",False,False
581,32260,"Marshalltown, IA",Micropolitan Statistical Area,Marshalltown,19.0,49755.0,IA,Iowa,1779785,"Marshalltown, IA","Marshalltown, Iowa",False,False
582,32380,"Mason City, IA",Micropolitan Statistical Area,Mason City,19.0,50160.0,IA,Iowa,1779785,"Mason City, IA","Mason City, Iowa",False,False
583,34700,"Muscatine, IA",Micropolitan Statistical Area,Muscatine,19.0,55110.0,IA,Iowa,1779785,"Muscatine, IA","Muscatine, Iowa",False,False
584,36540,"Omaha-Council Bluffs, NE-IA",Metropolitan Statistical Area,Council Bluffs,19.0,16860.0,IA,Iowa,1779785,"Council Bluffs, IA","Council Bluffs, Iowa",False,False
585,36820,"Oskaloosa, IA",Micropolitan Statistical Area,Oskaloosa,19.0,59925.0,IA,Iowa,1779785,"Oskaloosa, IA","Oskaloosa, Iowa",False,False
586,36900,"Ottumwa, IA",Micropolitan Statistical Area,Ottumwa,19.0,60465.0,IA,Iowa,1779785,"Ottumwa, IA","Ottumwa, Iowa",False,False
587,37800,"Pella, IA",Micropolitan Statistical Area,Pella,19.0,62040.0,IA,Iowa,1779785,"Pella, IA","Pella, Iowa",False,False
588,43580,"Sioux City, IA-NE-SD",Metropolitan Statistical Area,Sioux City,19.0,73335.0,IA,Iowa,1779785,"Sioux City, IA","Sioux City, Iowa",False,False
589,43980,"Spencer, IA",Micropolitan Statistical Area,Spencer,19.0,74280.0,IA,Iowa,1779785,"Spencer, IA","Spencer, Iowa",False,False
590,44020,"Spirit Lake, IA",Micropolitan Statistical Area,Spirit Lake,19.0,74415.0,IA,Iowa,1779785,"Spirit Lake, IA","Spirit Lake, Iowa",False,False
591,44740,"Storm Lake, IA",Micropolitan Statistical Area,Storm Lake,19.0,75630.0,IA,Iowa,1779785,"Storm Lake, IA","Storm Lake, Iowa",False,False
592,47940,"Waterloo-Cedar Falls, IA",Metropolitan Statistical Area,Cedar Falls,19.0,11755.0,IA,Iowa,1779785,"Cedar Falls, IA","Cedar Falls, Iowa",False,False
593,47940,"Waterloo-Cedar Falls, IA",Metropolitan Statistical Area,Waterloo,19.0,82425.0,IA,Iowa,1779785,"Waterloo, IA","Waterloo, Iowa",False,False
